"Patch","Pred","Prey","PredSize","PreySize"
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",17,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",21,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",13,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",6,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",14,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",16,0
"AA4","Nucella_ostrina","Not_Feeding",8,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",11,0
"AA4","Nucella_ostrina","Not_Feeding",12,0
"AA4","Nucella_ostrina","Not_Feeding",7,0
"AA4","Nucella_ostrina","Not_Feeding",10,0
"AA4","Nucella_ostrina","Not_Feeding",9,0
"AA4","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Balanus_glandula",17,1
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",20,0
"MN2","Nucella_canaliculata","Not_Feeding",21,0
"MN2","Nucella_canaliculata","Not_Feeding",9,0
"MN2","Nucella_canaliculata","Not_Feeding",9,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",19,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",17,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",19,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",8,0
"MN2","Nucella_canaliculata","Not_Feeding",5,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",18,0
"MN2","Nucella_canaliculata","Not_Feeding",7,0
"MN2","Nucella_canaliculata","Not_Feeding",9,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",18,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",18,0
"MN2","Nucella_canaliculata","Not_Feeding",10,0
"MN2","Nucella_canaliculata","Not_Feeding",17,0
"MN2","Nucella_canaliculata","Not_Feeding",21,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",8,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",9,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",20,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",9,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",17,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",17,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",15,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",7,0
"MN2","Nucella_canaliculata","Not_Feeding",10,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",14,0
"MN2","Nucella_canaliculata","Not_Feeding",17,0
"MN2","Nucella_canaliculata","Not_Feeding",10,0
"MN2","Nucella_canaliculata","Not_Feeding",12,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",10,0
"MN2","Nucella_canaliculata","Not_Feeding",11,0
"MN2","Nucella_canaliculata","Not_Feeding",16,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_canaliculata","Not_Feeding",13,0
"MN2","Nucella_ostrina","Balanus_glandula",14,1
"MN2","Nucella_ostrina","Balanus_glandula",15,1
"MN2","Nucella_ostrina","Balanus_glandula",12,1
"MN2","Nucella_ostrina","Balanus_glandula",12,1
"MN2","Nucella_ostrina","Balanus_glandula",10,1
"MN2","Nucella_ostrina","Balanus_glandula",13,1
"MN2","Nucella_ostrina","Mytilus_trossulus",11,7
"MN2","Nucella_ostrina","Mytilus_trossulus",16,11
"MN2","Nucella_ostrina","Chthamalus_dalli",11,1
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",8,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",19,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",9,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",21,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",19,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",8,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",9,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",20,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",10,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",9,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",11,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",19,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",14,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",18,0
"MN2","Nucella_ostrina","Not_Feeding",16,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",17,0
"MN2","Nucella_ostrina","Not_Feeding",13,0
"MN2","Nucella_ostrina","Not_Feeding",15,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"MN2","Nucella_ostrina","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Mytilus_trossulus",13,5
"AA7","Nucella_canaliculata","Pollicipes_polymerus",14,6
"AA7","Nucella_canaliculata","Pollicipes_polymerus",13,5
"AA7","Nucella_canaliculata","Not_Feeding",20,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",6,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",7,0
"AA7","Nucella_canaliculata","Not_Feeding",10,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",9,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",17,0
"AA7","Nucella_canaliculata","Not_Feeding",21,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",18,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",17,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",10,0
"AA7","Nucella_canaliculata","Not_Feeding",11,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",19,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",12,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",17,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",10,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",7,0
"AA7","Nucella_canaliculata","Not_Feeding",18,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",13,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",10,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",21,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",18,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",10,0
"AA7","Nucella_canaliculata","Not_Feeding",15,0
"AA7","Nucella_canaliculata","Not_Feeding",16,0
"AA7","Nucella_canaliculata","Not_Feeding",14,0
"AA7","Nucella_ostrina","Lottia_asmi",15,3
"AA7","Nucella_ostrina","Lottia_asmi",14,4
"AA7","Nucella_ostrina","Lottia_asmi",11,4
"AA7","Nucella_ostrina","Lottia_pelta",17,13
"AA7","Nucella_ostrina","Nucella_ostrina",16,16
