published_data.originaltraitname,published_data.habitat,published_data.interactor1,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,sizepred,sizeprey
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus algirus,0.01104,kilogram,wet body mass (mean),0.01104,kilogram,0.01104,kilogram (wet body mass),80,0.01104
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus algirus,0.01104,kilogram,wet body mass (mean),0.01104,kilogram,0.01104,kilogram (wet body mass),80,0.01104
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Escape Body Velocity,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Psammodromus hispanicus,0.00143,kilogram,wet body mass (mean),0.00143,kilogram,0.00143,kilogram (wet body mass),80,0.00143
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Exodon paradoxus,0.00385,kilogram,wet body mass (point),0.00385,kilogram,0.00385,kilogram (wet body mass),NA,0.00385
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Exodon paradoxus,0.00477,kilogram,wet body mass (point),0.00477,kilogram,0.00477,kilogram (wet body mass),NA,0.00477
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Exodon paradoxus,0.0036,kilogram,wet body mass (point),0.0036,kilogram,0.0036,kilogram (wet body mass),NA,0.0036
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Exodon paradoxus,0.00496,kilogram,wet body mass (point),0.00496,kilogram,0.00496,kilogram (wet body mass),NA,0.00496
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Leporinus fasciatus,0.00395,kilogram,wet body mass (point),0.00395,kilogram,0.00395,kilogram (wet body mass),NA,0.00395
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Leporinus fasciatus,0.0076,kilogram,wet body mass (point),0.0076,kilogram,0.0076,kilogram (wet body mass),NA,0.0076
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Leporinus fasciatus,0.00688,kilogram,wet body mass (point),0.00688,kilogram,0.00688,kilogram (wet body mass),NA,0.00688
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Leporinus fasciatus,0.00614,kilogram,wet body mass (point),0.00614,kilogram,0.00614,kilogram (wet body mass),NA,0.00614
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0493,kilogram,wet body mass (point),0.0493,kilogram,0.0493,kilogram (wet body mass),NA,0.0493
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0405,kilogram,wet body mass (point),0.0405,kilogram,0.0405,kilogram (wet body mass),NA,0.0405
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.043,kilogram,wet body mass (point),0.043,kilogram,0.043,kilogram (wet body mass),NA,0.043
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0513,kilogram,wet body mass (point),0.0513,kilogram,0.0513,kilogram (wet body mass),NA,0.0513
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0441,kilogram,wet body mass (point),0.0441,kilogram,0.0441,kilogram (wet body mass),NA,0.0441
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0521,kilogram,wet body mass (point),0.0521,kilogram,0.0521,kilogram (wet body mass),NA,0.0521
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Oncorhynchus nerka,0.0622,kilogram,wet body mass (point),0.0622,kilogram,0.0622,kilogram (wet body mass),NA,0.0622
Critical Travel Velocity 50%,freshwater,light,NA,,,NA,,NA,,Ptychocheilus lucius,0.0135,meter,body length (mean),3.93436780938019e-06,kilogram,3.93436780938019e-06,kilogram (wet body mass),NA,0.0135
Critical Travel Velocity 50%,freshwater,light,NA,,,NA,,NA,,Ptychocheilus lucius,0.0135,meter,body length (mean),3.93436780938019e-06,kilogram,3.93436780938019e-06,kilogram (wet body mass),NA,0.0135
Critical Travel Velocity 50%,freshwater,light,NA,,,NA,,NA,,Ptychocheilus lucius,0.0135,meter,body length (mean),3.93436780938019e-06,kilogram,3.93436780938019e-06,kilogram (wet body mass),NA,0.0135
Critical Holding Velocity,freshwater,electric shock,NA,,,NA,,NA,,Salmo salar,0.1093,meter,fork length (mean),0.0167541713,kilogram,0.0167541713,kilogram (wet body mass),NA,0.1093
Critical Holding Velocity,freshwater,electric shock,NA,,,NA,,NA,,Salmo salar,0.1093,meter,fork length (mean),0.0167541713,kilogram,0.0167541713,kilogram (wet body mass),NA,0.1093
Critical Holding Velocity,freshwater,electric shock,NA,,,NA,,NA,,Salmo salar,0.1093,meter,fork length (mean),0.0167541713,kilogram,0.0167541713,kilogram (wet body mass),NA,0.1093
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Ictalurus punctatus,0.147,meter,body length (mean),0.0877535018,kilogram,0.0877535018,kilogram (wet body mass),NA,0.147
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Ictalurus punctatus,0.147,meter,body length (mean),0.0877535018,kilogram,0.0877535018,kilogram (wet body mass),NA,0.147
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Ictalurus punctatus,0.147,meter,body length (mean),0.0877535018,kilogram,0.0877535018,kilogram (wet body mass),NA,0.147
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Ictalurus punctatus,0.147,meter,body length (mean),0.0877535018,kilogram,0.0877535018,kilogram (wet body mass),NA,0.147
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Ictalurus punctatus,0.147,meter,body length (mean),0.0877535018,kilogram,0.0877535018,kilogram (wet body mass),NA,0.147
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Micropterus salmoides,0.058,meter,body length (mean),0.0018571882,kilogram,0.0018571882,kilogram (wet body mass),NA,0.058
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Micropterus salmoides,0.058,meter,body length (mean),0.0018571882,kilogram,0.0018571882,kilogram (wet body mass),NA,0.058
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Micropterus salmoides,0.058,meter,body length (mean),0.0018571882,kilogram,0.0018571882,kilogram (wet body mass),NA,0.058
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Micropterus salmoides,0.058,meter,body length (mean),0.0018571882,kilogram,0.0018571882,kilogram (wet body mass),NA,0.058
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Micropterus salmoides,0.058,meter,body length (mean),0.0018571882,kilogram,0.0018571882,kilogram (wet body mass),NA,0.058
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Cyprinella spiloptera,0.0795,meter,body length (mean),0.0030668112,kilogram,0.0030668112,kilogram (wet body mass),NA,0.0795
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Cyprinella spiloptera,0.0795,meter,body length (mean),0.0030668112,kilogram,0.0030668112,kilogram (wet body mass),NA,0.0795
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Cyprinella spiloptera,0.0795,meter,body length (mean),0.0030668112,kilogram,0.0030668112,kilogram (wet body mass),NA,0.0795
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Cyprinella spiloptera,0.0795,meter,body length (mean),0.0030668112,kilogram,0.0030668112,kilogram (wet body mass),NA,0.0795
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Cyprinella spiloptera,0.0795,meter,body length (mean),0.0030668112,kilogram,0.0030668112,kilogram (wet body mass),NA,0.0795
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Barbus barbus,0.055,meter,body length (mean),0.0015826875,kilogram,0.0015826875,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Critical Travel Velocity,freshwater,electric shock,NA,,,NA,,NA,,Puntius schwanenfeldii,0.055,meter,standard length (mean),0.0022885786,kilogram,0.0022885786,kilogram (wet body mass),NA,0.055
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Endurance Time,terrestrial,Homo sapiens,NA,,,80,kilogram,80,kilogram (wet body mass),Teratoscincus przewalskii,0.00906,kilogram,wet body mass (mean),0.00906,kilogram,0.00906,kilogram (wet body mass),80,0.00906
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Cyprinus carpio,0.0242,kilogram,wet body mass (point),0.0242,kilogram,0.0242,kilogram (wet body mass),NA,0.0242
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Cyprinus carpio,0.0313,kilogram,wet body mass (point),0.0313,kilogram,0.0313,kilogram (wet body mass),NA,0.0313
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Cyprinus carpio,0.0275,kilogram,wet body mass (point),0.0275,kilogram,0.0275,kilogram (wet body mass),NA,0.0275
Critical Travel Velocity,freshwater,retaining screen,NA,,,NA,,NA,,Cyprinus carpio,0.0278,kilogram,wet body mass (point),0.0278,kilogram,0.0278,kilogram (wet body mass),NA,0.0278
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0227,meter,body length (point),2.58466587777599e-05,kilogram,2.58466587777599e-05,kilogram (wet body mass),NA,0.0227
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0221,meter,body length (point),2.39500645022907e-05,kilogram,2.39500645022907e-05,kilogram (wet body mass),NA,0.0221
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0227,meter,body length (point),2.58466587777599e-05,kilogram,2.58466587777599e-05,kilogram (wet body mass),NA,0.0227
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0215,meter,body length (point),3.6294e-05,kilogram,3.6294e-05,kilogram (wet body mass),NA,0.0215
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0215,meter,body length (point),3.6294e-05,kilogram,3.6294e-05,kilogram (wet body mass),NA,0.0215
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0216,meter,body length (point),3.68640698052103e-05,kilogram,3.68640698052103e-05,kilogram (wet body mass),NA,0.0216
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.022,meter,body length (point),2.36430622067873e-05,kilogram,2.36430622067873e-05,kilogram (wet body mass),NA,0.022
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0223,meter,body length (point),2.45718261103772e-05,kilogram,2.45718261103772e-05,kilogram (wet body mass),NA,0.0223
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0236,meter,body length (point),2.88705991297415e-05,kilogram,2.88705991297415e-05,kilogram (wet body mass),NA,0.0236
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0219,meter,body length (point),3.86127618680737e-05,kilogram,3.86127618680737e-05,kilogram (wet body mass),NA,0.0219
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0232,meter,body length (point),2.74997325965399e-05,kilogram,2.74997325965399e-05,kilogram (wet body mass),NA,0.0232
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0224,meter,body length (point),2.48866055297551e-05,kilogram,2.48866055297551e-05,kilogram (wet body mass),NA,0.0224
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0222,meter,body length (point),2.42596491181257e-05,kilogram,2.42596491181257e-05,kilogram (wet body mass),NA,0.0222
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0225,meter,body length (point),2.5204e-05,kilogram,2.5204e-05,kilogram (wet body mass),NA,0.0225
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0225,meter,body length (point),2.5204e-05,kilogram,2.5204e-05,kilogram (wet body mass),NA,0.0225
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0227,meter,body length (point),2.58466587777599e-05,kilogram,2.58466587777599e-05,kilogram (wet body mass),NA,0.0227
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0227,meter,body length (point),2.58466587777599e-05,kilogram,2.58466587777599e-05,kilogram (wet body mass),NA,0.0227
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.023,meter,body length (point),2.68304951857801e-05,kilogram,2.68304951857801e-05,kilogram (wet body mass),NA,0.023
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0218,meter,body length (point),3.80233827625867e-05,kilogram,3.80233827625867e-05,kilogram (wet body mass),NA,0.0218
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0215,meter,body length (point),3.6294e-05,kilogram,3.6294e-05,kilogram (wet body mass),NA,0.0215
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0216,meter,body length (point),3.68640698052103e-05,kilogram,3.68640698052103e-05,kilogram (wet body mass),NA,0.0216
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0221,meter,body length (point),2.39500645022907e-05,kilogram,2.39500645022907e-05,kilogram (wet body mass),NA,0.0221
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0221,meter,body length (point),2.39500645022907e-05,kilogram,2.39500645022907e-05,kilogram (wet body mass),NA,0.0221
Critical Travel Velocity,freshwater,light,NA,,,NA,,NA,,Micropterus dolomieu,0.0223,meter,body length (point),2.45718261103772e-05,kilogram,2.45718261103772e-05,kilogram (wet body mass),NA,0.0223
