Volume Mass Radius Surface Stroke Energy Bs Bt Detection ForSpeed  ForCost
2.6131e-08 2.8221e-05 1.8409e-03 1.0646e-05 2.5510e-02 1.0385e+02 1.5346e-13 2.3550e-27 2.4496e-04 2.7824e-02 4.8397e-07
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
2.6131e-08 2.8221e-05 1.8409e-03 1.0646e-05 2.5510e-02 1.0385e+02 1.5346e-13 2.3550e-27 2.4496e-04 2.7824e-02 4.8397e-07
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
4.0814e-06 4.4079e-03 9.9138e-03 3.0877e-04 9.0183e-02 1.6221e+04 1.9584e-11 3.8354e-23 2.9107e-03 9.6171e-02 1.3745e-04
1.3923e-07 1.5037e-04 3.2153e-03 3.2478e-05 3.8758e-02 5.5337e+02 7.6475e-13 5.8484e-26 5.5607e-04 4.7151e-02 2.3688e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
1.1663e-08 1.2597e-05 1.4068e-03 6.2179e-06 2.0851e-02 4.6355e+01 7.0742e-14 5.0045e-28 1.6498e-04 1.9138e-02 7.9680e-08
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
2.3082e-08 2.4929e-05 1.7663e-03 9.8010e-06 2.4731e-02 9.1737e+01 1.3623e-13 1.8558e-27 2.3052e-04 2.5326e-02 2.3179e-07
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
4.6642e-08 5.0374e-05 2.2330e-03 1.5666e-05 2.9486e-02 1.8538e+02 2.6764e-13 7.1633e-27 3.2539e-04 2.9247e-02 5.4624e-07
2.3082e-08 2.4929e-05 1.7663e-03 9.8010e-06 2.4731e-02 9.1737e+01 1.3623e-13 1.8558e-27 2.3052e-04 2.5326e-02 2.3179e-07
4.6642e-08 5.0374e-05 2.2330e-03 1.5666e-05 2.9486e-02 1.8538e+02 2.6764e-13 7.1633e-27 3.2539e-04 2.9247e-02 5.4624e-07
1.3923e-07 1.5037e-04 3.2153e-03 3.2478e-05 3.8758e-02 5.5337e+02 7.6475e-13 5.8484e-26 5.5607e-04 4.7151e-02 2.3688e-06
2.3082e-08 2.4929e-05 1.7663e-03 9.8010e-06 2.4731e-02 9.1737e+01 1.3623e-13 1.8558e-27 2.3052e-04 2.5326e-02 2.3179e-07
1.3923e-07 1.5037e-04 3.2153e-03 3.2478e-05 3.8758e-02 5.5337e+02 7.6475e-13 5.8484e-26 5.5607e-04 4.7151e-02 2.3688e-06
4.6642e-08 5.0374e-05 2.2330e-03 1.5666e-05 2.9486e-02 1.8538e+02 2.6764e-13 7.1633e-27 3.2539e-04 2.9247e-02 5.4624e-07
1.3923e-07 1.5037e-04 3.2153e-03 3.2478e-05 3.8758e-02 5.5337e+02 7.6475e-13 5.8484e-26 5.5607e-04 4.7151e-02 2.3688e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
1.3923e-07 1.5037e-04 3.2153e-03 3.2478e-05 3.8758e-02 5.5337e+02 7.6475e-13 5.8484e-26 5.5607e-04 4.7151e-02 2.3688e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
1.1663e-08 1.2597e-05 1.4068e-03 6.2179e-06 2.0851e-02 4.6355e+01 7.0742e-14 5.0045e-28 1.6498e-04 1.9138e-02 7.9680e-08
4.6642e-08 5.0374e-05 2.2330e-03 1.5666e-05 2.9486e-02 1.8538e+02 2.6764e-13 7.1633e-27 3.2539e-04 2.9247e-02 5.4624e-07
4.6642e-08 5.0374e-05 2.2330e-03 1.5666e-05 2.9486e-02 1.8538e+02 2.6764e-13 7.1633e-27 3.2539e-04 2.9247e-02 5.4624e-07
1.1663e-08 1.2597e-05 1.4068e-03 6.2179e-06 2.0851e-02 4.6355e+01 7.0742e-14 5.0045e-28 1.6498e-04 1.9138e-02 7.9680e-08
2.3082e-08 2.4929e-05 1.7663e-03 9.8010e-06 2.4731e-02 9.1737e+01 1.3623e-13 1.8558e-27 2.3052e-04 2.5326e-02 2.3179e-07
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
8.1859e-08 8.8408e-05 2.6936e-03 2.2793e-05 3.3938e-02 3.2534e+02 4.5927e-13 2.1093e-26 4.2865e-04 4.1470e-02 2.5476e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
7.5599e-08 8.1647e-05 2.6231e-03 2.1616e-05 3.3270e-02 3.0046e+02 4.2550e-13 1.8105e-26 4.1226e-04 3.4733e-02 1.8211e-06
